azurerm_api_management_identity_provider_twitter;api_secret_key;xsd:string;required
azurerm_api_management_identity_provider_twitter;resource_group_name;xsd:string;required
azurerm_api_management_logger;api_management_name;xsd:string;required
azurerm_api_management_logger;name;xsd:string;required
azurerm_api_management_logger;resource_group_name;xsd:string;required
azurerm_api_management_named_value;api_management_name;xsd:string;required
azurerm_api_management_named_value;display_name;xsd:string;required
azurerm_api_management_named_value;name;xsd:string;required
azurerm_api_management_named_value;resource_group_name;xsd:string;required
azurerm_api_management_notification_recipient_email;api_management_id;xsd:string;required
azurerm_api_management_notification_recipient_email;email;xsd:string;required
azurerm_api_management_notification_recipient_email;notification_type;xsd:string;required
azurerm_api_management_notification_recipient_user;api_management_id;xsd:string;required
azurerm_api_management_notification_recipient_user;notification_type;xsd:string;required
azurerm_api_management_notification_recipient_user;user_id;xsd:string;required
azurerm_api_management_openid_connect_provider;api_management_name;xsd:string;required
azurerm_api_management_openid_connect_provider;client_id;xsd:string;required
azurerm_api_management_openid_connect_provider;client_secret;xsd:string;required
azurerm_api_management_openid_connect_provider;display_name;xsd:string;required
azurerm_api_management_openid_connect_provider;metadata_endpoint;xsd:string;required
azurerm_api_management_openid_connect_provider;name;xsd:string;required
azurerm_api_management_openid_connect_provider;resource_group_name;xsd:string;required
azurerm_api_management_policy;api_management_id;xsd:string;required
azurerm_api_management_product;api_management_name;xsd:string;required
azurerm_api_management_product;display_name;xsd:string;required
azurerm_api_management_product;product_id;xsd:string;required
azurerm_api_management_product;published;xsd:boolean;required
azurerm_api_management_product;resource_group_name;xsd:string;required
azurerm_api_management_product_api;api_management_name;xsd:string;required
azurerm_api_management_product_api;api_name;xsd:string;required
azurerm_api_management_product_api;product_id;xsd:string;required
azurerm_api_management_product_api;resource_group_name;xsd:string;required
azurerm_api_management_product_group;api_management_name;xsd:string;required
azurerm_api_management_product_group;group_name;xsd:string;required
azurerm_api_management_product_group;product_id;xsd:string;required
azurerm_api_management_product_group;resource_group_name;xsd:string;required
azurerm_api_management_product_policy;api_management_name;xsd:string;required
azurerm_api_management_product_policy;product_id;xsd:string;required
azurerm_api_management_product_policy;resource_group_name;xsd:string;required
azurerm_api_management_product_tag;api_management_name;xsd:string;required
azurerm_api_management_product_tag;api_management_product_id;xsd:string;required
azurerm_api_management_product_tag;name;xsd:string;required
azurerm_api_management_product_tag;resource_group_name;xsd:string;required
azurerm_api_management_redis_cache;api_management_id;xsd:string;required
azurerm_api_management_redis_cache;connection_string;xsd:string;required
azurerm_api_management_redis_cache;name;xsd:string;required
azurerm_api_management_subscription;api_management_name;xsd:string;required
azurerm_api_management_subscription;display_name;xsd:string;required
azurerm_api_management_subscription;resource_group_name;xsd:string;required
azurerm_api_management_tag;api_management_id;xsd:string;required
azurerm_api_management_tag;name;xsd:string;required
azurerm_api_management_user;api_management_name;xsd:string;required
azurerm_api_management_user;email;xsd:string;required
azurerm_api_management_user;first_name;xsd:string;required
azurerm_api_management_user;last_name;xsd:string;required
azurerm_api_management_user;resource_group_name;xsd:string;required
azurerm_api_management_user;user_id;xsd:string;required
azurerm_app_configuration;location;xsd:string;required
azurerm_app_configuration;name;xsd:string;required
azurerm_app_configuration;resource_group_name;xsd:string;required
azurerm_app_configuration_feature;configuration_store_id;xsd:string;required
azurerm_app_configuration_feature;name;xsd:string;required
azurerm_app_configuration_key;configuration_store_id;xsd:string;required
azurerm_app_configuration_key;key;xsd:string;required
azurerm_app_service;app_service_plan_id;xsd:string;required
azurerm_app_service;location;xsd:string;required
azurerm_app_service;name;xsd:string;required
azurerm_app_service;resource_group_name;xsd:string;required
azurerm_app_service_active_slot;app_service_name;xsd:string;required
azurerm_app_service_active_slot;app_service_slot_name;xsd:string;required
azurerm_app_service_active_slot;resource_group_name;xsd:string;required
azurerm_app_service_certificate;location;xsd:string;required
azurerm_app_service_certificate;name;xsd:string;required
azurerm_app_service_certificate;resource_group_name;xsd:string;required
azurerm_app_service_certificate_binding;certificate_id;xsd:string;required
azurerm_app_service_certificate_binding;hostname_binding_id;xsd:string;required
azurerm_app_service_certificate_binding;ssl_state;xsd:string;required
azurerm_app_service_certificate_order;location;xsd:string;required
azurerm_app_service_certificate_order;name;xsd:string;required
azurerm_app_service_certificate_order;resource_group_name;xsd:string;required
azurerm_app_service_connection;app_service_id;xsd:string;required
azurerm_app_service_connection;name;xsd:string;required
azurerm_app_service_connection;target_resource_id;xsd:string;required
azurerm_app_service_custom_hostname_binding;app_service_name;xsd:string;required
azurerm_app_service_custom_hostname_binding;hostname;xsd:string;required
azurerm_app_service_custom_hostname_binding;resource_group_name;xsd:string;required
azurerm_app_service_environment;name;xsd:string;required
azurerm_app_service_environment;resource_group_name;xsd:string;required
azurerm_app_service_environment;subnet_id;xsd:string;required
azurerm_app_service_environment_v3;name;xsd:string;required
azurerm_app_service_environment_v3;resource_group_name;xsd:string;required
azurerm_app_service_environment_v3;subnet_id;xsd:string;required
azurerm_app_service_hybrid_connection;app_service_name;xsd:string;required
azurerm_app_service_hybrid_connection;hostname;xsd:string;required
azurerm_app_service_hybrid_connection;port;xsd:float;required
azurerm_app_service_hybrid_connection;relay_id;xsd:string;required
azurerm_app_service_hybrid_connection;resource_group_name;xsd:string;required
azurerm_app_service_managed_certificate;custom_hostname_binding_id;xsd:string;required
azurerm_app_service_plan;location;xsd:string;required
azurerm_app_service_plan;name;xsd:string;required
azurerm_app_service_plan;resource_group_name;xsd:string;required
azurerm_app_service_public_certificate;app_service_name;xsd:string;required
azurerm_app_service_public_certificate;blob;xsd:string;required
azurerm_app_service_public_certificate;certificate_location;xsd:string;required
azurerm_app_service_public_certificate;certificate_name;xsd:string;required
azurerm_app_service_public_certificate;resource_group_name;xsd:string;required
azurerm_app_service_slot;app_service_name;xsd:string;required
azurerm_app_service_slot;app_service_plan_id;xsd:string;required
azurerm_app_service_slot;location;xsd:string;required
azurerm_app_service_slot;name;xsd:string;required
azurerm_app_service_slot;resource_group_name;xsd:string;required
