azurerm_purview_account;identity;1;min_items
azurerm_resource_group_cost_management_export;export_data_options;1;min_items
azurerm_resource_group_cost_management_export;export_data_storage_location;1;min_items
azurerm_resource_group_cost_management_view;dataset;1;min_items
azurerm_security_center_assessment;status;1;min_items
azurerm_security_center_automation;action;1;min_items
azurerm_security_center_automation;source;1;min_items
azurerm_service_fabric_cluster;node_type;1;min_items
azurerm_service_fabric_managed_cluster;lb_rule;1;min_items
azurerm_shared_image;identifier;1;min_items
azurerm_shared_image_version;target_region;1;min_items
azurerm_signalr_service;sku;1;min_items
azurerm_signalr_service_network_acl;public_network;1;min_items
azurerm_spring_cloud_builder;build_pack_group;1;min_items
azurerm_spring_cloud_builder;stack;1;min_items
azurerm_spring_cloud_connection;authentication;1;min_items
azurerm_spring_cloud_customized_accelerator;git_repository;1;min_items
azurerm_sql_failover_group;partner_servers;1;min_items
azurerm_sql_failover_group;read_write_endpoint_failover_policy;1;min_items
azurerm_sql_managed_instance_failover_group;read_write_endpoint_failover_policy;1;min_items
azurerm_storage_blob_inventory_policy;rules;1;min_items
azurerm_storage_object_replication;rules;1;min_items
azurerm_stream_analytics_function_javascript_uda;input;1;min_items
azurerm_stream_analytics_function_javascript_uda;output;1;min_items
azurerm_stream_analytics_function_javascript_udf;input;1;min_items
azurerm_stream_analytics_function_javascript_udf;output;1;min_items
azurerm_stream_analytics_output_blob;serialization;1;min_items
azurerm_stream_analytics_output_eventhub;serialization;1;min_items
azurerm_stream_analytics_output_servicebus_queue;serialization;1;min_items
azurerm_stream_analytics_output_servicebus_topic;serialization;1;min_items
azurerm_stream_analytics_reference_input_blob;serialization;1;min_items
azurerm_stream_analytics_stream_input_blob;serialization;1;min_items
azurerm_stream_analytics_stream_input_eventhub;serialization;1;min_items
azurerm_stream_analytics_stream_input_eventhub_v2;serialization;1;min_items
azurerm_stream_analytics_stream_input_iothub;serialization;1;min_items
azurerm_subscription_cost_management_export;export_data_options;1;min_items
azurerm_subscription_cost_management_export;export_data_storage_location;1;min_items
azurerm_subscription_cost_management_view;dataset;1;min_items
azurerm_traffic_manager_profile;dns_config;1;min_items
azurerm_traffic_manager_profile;monitor_config;1;min_items
azurerm_video_analyzer;identity;1;min_items
azurerm_video_analyzer;storage_account;1;min_items
azurerm_virtual_desktop_scaling_plan;schedule;1;min_items
