azurerm_backup_policy_file_share;retention_weekly;weekdays;rdf:list;required
azurerm_backup_policy_file_share;retention_yearly;count;xsd:float;required
azurerm_backup_policy_file_share;retention_yearly;months;rdf:list;required
azurerm_backup_policy_file_share;retention_yearly;weekdays;rdf:list;required
azurerm_backup_policy_file_share;retention_yearly;weeks;rdf:list;required
azurerm_backup_policy_vm;backup;frequency;xsd:string;required
azurerm_backup_policy_vm;backup;time;xsd:string;required
azurerm_backup_policy_vm;instant_restore_resource_group;prefix;xsd:string;required
azurerm_backup_policy_vm;retention_daily;count;xsd:float;required
azurerm_backup_policy_vm;retention_monthly;count;xsd:float;required
azurerm_backup_policy_vm;retention_weekly;count;xsd:float;required
azurerm_backup_policy_vm;retention_weekly;weekdays;rdf:list;required
azurerm_backup_policy_vm;retention_yearly;count;xsd:float;required
azurerm_backup_policy_vm;retention_yearly;months;rdf:list;required
azurerm_backup_policy_vm_workload;protection_policy;policy_type;xsd:string;required
azurerm_backup_policy_vm_workload;settings;time_zone;xsd:string;required
azurerm_bastion_host;ip_configuration;name;xsd:string;required
azurerm_bastion_host;ip_configuration;public_ip_address_id;xsd:string;required
azurerm_bastion_host;ip_configuration;subnet_id;xsd:string;required
azurerm_batch_account;identity;type;xsd:string;required
azurerm_batch_account;key_vault_reference;id;xsd:string;required
azurerm_batch_account;key_vault_reference;url;xsd:string;required
azurerm_batch_pool;auto_scale;formula;xsd:string;required
azurerm_batch_pool;certificate;id;xsd:string;required
azurerm_batch_pool;certificate;store_location;xsd:string;required
azurerm_batch_pool;data_disks;disk_size_gb;xsd:float;required
azurerm_batch_pool;data_disks;lun;xsd:float;required
azurerm_batch_pool;disk_encryption;disk_encryption_target;xsd:string;required
azurerm_batch_pool;extensions;name;xsd:string;required
azurerm_batch_pool;extensions;publisher;xsd:string;required
azurerm_batch_pool;extensions;type;xsd:string;required
azurerm_batch_pool;identity;identity_ids;rdf:list;required
azurerm_batch_pool;identity;type;xsd:string;required
azurerm_batch_pool;network_configuration;subnet_id;xsd:string;required
azurerm_batch_pool;start_task;command_line;xsd:string;required
azurerm_batch_pool;user_accounts;elevation_level;xsd:string;required
azurerm_batch_pool;user_accounts;name;xsd:string;required
azurerm_batch_pool;user_accounts;password;xsd:string;required
azurerm_billing_account_cost_management_export;export_data_options;time_frame;xsd:string;required
azurerm_billing_account_cost_management_export;export_data_options;type;xsd:string;required
